date,year,quarter,month,day,y_d_1,y_d_2,y_d_3,y_d_4,y_d_5,y_d_6,y_d_7,y_d_8,y_d_9,y_d_10,y_d_11,y_d_12,y_d_13,y_d_14,y_d_15,y_m_1,y_m_2,y_m_3,y_m_4,y_m_5,y_m_6,y_m_7,y_m_8,y_m_9,y_m_10,y_m_11,y_m_12,y_q_1,Xi_qd,Xi_md,W_md_c,W_md_p,W_qd_c,W_qd_p,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q,ind_sample
1996-02-18,1996,1,2,18,-0.00054901542345532,0.000349672682908199,0.000233839079144588,0.000536480110220114,7.7888911710578e-05,0.00108394489802701,-4.11292077621122e-05,-0.000626034129271759,-0.000565696893374303,0.00039388102761844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.413793103448276,0.586206896551724,0.472527472527473,0.527472527472527,0,0,0,0,1
1996-02-19,1996,1,2,19,-0.000594533394726261,0.000326822318578191,0.000461124011240546,0.000415188460918444,0.00020911156060228,0.00102789369270008,-0.000103937337001203,-0.000546602358745011,-0.00046842362265912,5.07364332117586e-05,-1.49653601666531,0.169,0.161,0.517941813763567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.379310344827586,0.620689655172414,0.461538461538462,0.538461538461538,0,0,0,0,1
1996-02-20,1996,1,2,20,-0.0004003882692807,0.000301951963865558,7.05399503869897e-05,0.000370460785442464,0.000258151012760074,0.000411959571867293,-0.000226749858852897,-0.000552122477861867,-0.000442371126061479,0.000230654849195349,-0.612952262394284,0.117,0.0419999999999998,0.0321356691777019,0.520899774503736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.344827586206897,0.655172413793103,0.450549450549451,0.549450549450549,0,0,0,0,1
1996-02-21,1996,1,2,21,-0.000476257510995811,0.000506923101874959,-0.000154851879162521,0.000511533312633616,0.000116711783687331,0.000445602933650216,-8.97820861397867e-05,-0.000722636921163546,-0.00049191145672908,0.000445934606527081,1.1971858906227,0.0189999999999992,0.00800000000000001,0.0196333818848871,0.110149053010478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.310344827586207,0.689655172413793,0.43956043956044,0.56043956043956,0,0,0,0,1
1996-02-22,1996,1,2,22,-0.000599741085004336,0.000355611693107025,-3.62862257761824e-06,0.000333568731973023,3.6446272474391e-05,0.000387385565570235,-0.000296785543356657,-0.00074816172946559,-0.000456079837316478,0.000704818860976352,0.843366026230896,-0.0579999999999998,-0.0609999999999999,0.0379406852657027,-0.0316799400008172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.275862068965517,0.724137931034483,0.428571428571429,0.571428571428571,0,0,0,0,1
1996-02-23,1996,1,2,23,-0.000491593267490218,0.000348591431943319,3.53556678651316e-05,0.000419782413179621,-0.000114618060512258,0.000408257674061973,-0.000611393350408958,-0.000590464444970576,-0.000543524080002071,0.00074143935293267,1.1327380257292,-0.105,-0.0289999999999999,-0.0742983606351721,0.000619248088273849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.241379310344828,0.758620689655172,0.417582417582418,0.582417582417582,0,0,0,0,1
1996-02-24,1996,1,2,24,-0.000551970418921547,0.000180753355514457,-5.87713326732236e-05,0.00033682051153911,-0.000533352334448999,0.000428191939410315,-0.000588418658123407,-0.000692336270749613,-0.000609002373670405,0.000410336822669154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.206896551724138,0.793103448275862,0.406593406593407,0.593406593406593,0,0,0,0,1
1996-02-25,1996,1,2,25,-0.000635006120010157,0.000228652489570984,0.000193572991804263,0.000317691934248453,-0.000647818647912509,0.000387210161665745,-0.000470647501130646,-0.000476904905006438,-0.000666074851218208,0.000286062866399823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.172413793103448,0.827586206896552,0.395604395604396,0.604395604395604,0,0,0,0,1
1996-02-26,1996,1,2,26,-0.00038278900851235,0.000244727828733252,0.000224948363260057,2.37097548791431e-06,-0.000633650352916238,0.000356334429429632,-0.000494173836658703,-0.000572842200785758,-0.000762704673969816,0.000535362009346237,-0.441469136168049,0.165999999999999,0.107,0.318314600659164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.137931034482759,0.862068965517241,0.384615384615385,0.615384615384615,0,0,0,0,1
1996-02-27,1996,1,2,27,-0.000307866205023414,0.000147755089649576,-0.000154554288659756,-7.30018828439725e-05,-0.00059157639264033,0.000144867176246153,-0.000455917827977715,-0.000568467338889172,-0.000833546814838247,0.000873302274355426,0.42391591222799,0.0710000000000006,0.0529999999999999,-0.169679215825802,0.181686808396631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.103448275862069,0.896551724137931,0.373626373626374,0.626373626373626,0,0,0,0,1
1996-02-28,1996,1,2,28,-0.000363222435898594,0.00019314858931258,-0.000433978254180946,-9.92189093417686e-05,-0.00056210069958038,-0.000351152140557159,-0.000368285234988415,-0.000549845828689748,-0.000735451582290185,0.000814369376355024,1.53404774524502,-0.114,-0.0720000000000001,-0.0883283242615995,-0.182615681967135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0689655172413793,0.931034482758621,0.362637362637363,0.637362637362637,0,0,0,0,1
1996-02-29,1996,1,2,29,-0.00038339404506311,0.000308384066688083,-0.000446072871548334,-0.000107278599641161,-0.000671396784131814,-0.000359468379897993,-0.000232577626647188,-0.000577366197450586,-0.000677187590832165,0.000178462728912759,-0.0711976201918318,0.0289999999999999,0.0129999999999999,-0.428762320515474,-0.367685107032667,-9.25362529216001,-0.918039234496071,-4.9616245599668,-1.24418401233664,-7.87899169734629,-2.38106486937184,0.246913705692098,0.118273224904986,0,-0.227531383713586,-0.666558041989074,-9.14184443158081,NaN,1,1,0.0344827586206897,0.96551724137931,0.351648351648352,0.648351648351648,0,0,0,0,1
1996-03-01,1996,1,3,1,-0.000283855385736826,0.000420071436503185,-0.00033930170843446,-7.62780117833107e-05,-0.000631238660660491,-0.000390481187569852,-1.86191653375409e-06,-0.000558190787563393,-0.000444755729161179,-0.000167393862774462,0.147573160754266,-0.0820000000000007,-0.0679999999999996,-0.244092679959618,-0.238330925938168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0.340659340659341,0.659340659340659,0,0,0,0,1
1996-03-02,1996,1,3,2,-8.78293065884692e-05,0.000397661519990825,9.87797879464609e-05,0.000180033417777031,-0.000519136717109478,-0.000233146921584612,-3.60303654487314e-05,-0.000545815522137165,-0.000369342533230124,0.000109901275927748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.967741935483871,0.032258064516129,0.32967032967033,0.67032967032967,0,0,0,0,1
1996-03-03,1996,1,3,3,-7.60510999899006e-05,0.000372226736551557,2.82578855529893e-05,0.000452082493441666,-0.000754135354848504,-0.000156963100803589,-0.000160136479524201,-0.000552609109056794,-0.000435020454913428,-0.000159225873662853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.935483870967742,0.0645161290322581,0.318681318681319,0.681318681318681,0,0,0,0,1
1996-03-04,1996,1,3,4,0.000136386787504582,7.97337182780917e-05,-7.82784633598646e-05,0.000220137406388885,-0.000704541104307123,-6.73371789974204e-05,-0.000284746457163748,-0.000403476569257613,-0.000470686387977868,-1.98833149406908e-05,-0.0811957376489758,-0.0749999999999993,-0.04,0.155400627086077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.903225806451613,0.0967741935483871,0.307692307692308,0.692307692307692,0,0,0,0,1
1996-03-05,1996,1,3,5,0.000117238064976979,-6.36729753024363e-05,0.000221839369902774,0.000311620273887621,-0.000576268879945073,0.000150219055044546,-0.000167420371886753,-0.000343240943334855,-0.00058224771551555,7.36062957475128e-05,-0.577095685213358,0.0349999999999993,0.0469999999999997,-0.105116977097186,0.0814780684849303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.870967741935484,0.129032258064516,0.296703296703297,0.703296703296703,0,0,0,0,1
1996-03-06,1996,1,3,6,0.000193291083912511,0.000101724632287758,-5.24310571240502e-05,0.000505988071126962,-0.00071740870310818,0.000512933038058017,-4.8984780563469e-05,-0.000278933780232229,-0.000596216257463017,0.000167882390280235,-0.0461229815562625,-0.0429999999999993,-0.00100000000000033,0.041474430758015,0.0273866309309589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.838709677419355,0.161290322580645,0.285714285714286,0.714285714285714,0,0,0,0,1
1996-03-07,1996,1,3,7,-5.25384150886006e-05,0.000147630702815736,0.000145210993109059,0.000473244102779992,-0.000762213852897144,0.000589095206141444,-2.77692692095855e-05,-0.00047245202385649,-0.000597410623750966,0.000254832871158663,0.323182999833271,0.0499999999999998,0.0340000000000007,-0.262173178694081,-0.231674247863278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.806451612903226,0.193548387096774,0.274725274725275,0.725274725274725,0,0,0,0,1
1996-03-08,1996,1,3,8,0.000178420924146119,0.000291413574614432,0.000115575509029141,0.000366369825472987,-0.000706187986750496,0.00131848146526355,7.60880255173655e-05,-0.000397464919226705,-0.000505261984684632,0.000304240412242144,-1.24103530735979,0.154,0.127,0.0840610628129568,-0.0386819444371689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.774193548387097,0.225806451612903,0.263736263736264,0.736263736263736,0,0,0,0,1
1996-03-09,1996,1,3,9,0.000266143734980822,0.000307431439963012,0.000376490297853178,0.000214542585886025,-0.000774650852125508,0.00131375934355575,9.07075731952635e-05,-0.000383921678480285,-0.00070463005279387,6.90016404146418e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.741935483870968,0.258064516129032,0.252747252747253,0.747252747252747,0,0,0,0,1
1996-03-10,1996,1,3,10,0.000485479066397299,0.000446510839287002,0.000339272141985876,0.000361048381888403,-0.00098015215833724,0.00126927733896243,-8.92420133712809e-05,-0.000464042719734309,-0.000691554898270236,-0.000162603256734444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.709677419354839,0.290322580645161,0.241758241758242,0.758241758241758,0,0,0,0,1
1996-03-11,1996,1,3,11,0.000305534540835276,0.000693957336250697,0.000680678414807512,-7.27010443606383e-05,-0.00077948645419683,0.00154691461275162,-6.81596825196157e-05,-0.000472869989966641,-0.000716019682497174,-2.34151833200637e-05,-1.19463096485157,0.112,0.0949999999999998,-0.0810306076856726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.67741935483871,0.32258064516129,0.230769230769231,0.769230769230769,0,0,0,0,1
1996-03-12,1996,1,3,12,0.000262080928603001,0.000698608844436557,0.000694839199374783,-4.33845856685907e-05,0.00066584894997612,0.00149686896926869,-7.33803544856454e-05,-0.000585065453344616,-0.0007750082341482,-0.000385982063065407,-0.183244015231399,0.048,-0.0289999999999999,0.0418487693858438,0.0216304582652427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.645161290322581,0.354838709677419,0.21978021978022,0.78021978021978,0,0,0,0,1
1996-03-13,1996,1,3,13,0.00021582074947765,0.000863730468397975,0.000629326113400067,-5.04935272299731e-05,0.00051738343456565,0.00161553438570864,-2.522321863968e-05,-0.000602343537855918,-0.000754857954446683,-0.000262659367808141,0.070772286330989,-0.00400000000000045,-0.0339999999999998,0.333217718032497,0.299640780116128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.612903225806452,0.387096774193548,0.208791208791209,0.791208791208791,0,0,0,0,1
1996-03-14,1996,1,3,14,0.000402411553788248,0.00104358683360532,0.000669892634232202,-4.61699617539296e-05,0.000731719724524768,0.00164405680188573,8.81168393522937e-06,-0.000450345022021323,-0.000829184173539593,-0.000252594213108497,0.637597320065453,-0.0449999999999999,-0.00800000000000001,-0.0423702229548795,0.00601269300410934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.580645161290323,0.419354838709677,0.197802197802198,0.802197802197802,0,0,0,0,1
1996-03-15,1996,1,3,15,0.000506449602138017,0.00104513785755921,0.000465570030656396,-8.93200487638361e-05,0.00102477122221232,0.00142798093743935,-1.25355826657646e-05,-0.000292258558560204,-0.000807202200469597,-0.000280804741142726,1.04449362218419,0.0140000000000002,0.0329999999999995,-0.0704365679871088,-0.0690640705566459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.548387096774194,0.451612903225806,0.186813186813187,0.813186813186813,0,0,0,0,1
1996-03-16,1996,1,3,16,0.000504129773812496,0.00113751414897805,0.000488867023239799,-6.41264625783858e-05,0.00133566466995348,0.00155343085436152,0.000150464973986739,-0.00017742612198144,-0.000859748168411584,-0.000471823351351228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.516129032258065,0.483870967741935,0.175824175824176,0.824175824175824,0,0,0,0,1
1996-03-17,1996,1,3,17,0.000367198934491719,0.00128191047647144,0.000537682976956558,-3.64260212741505e-05,0.00119360108507546,0.0015604846474099,0.000314001008854102,-0.00020047413881603,-0.000916917205529391,-0.000763895941186796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.483870967741935,0.516129032258065,0.164835164835165,0.835164835164835,0,0,0,0,1
1996-03-18,1996,1,3,18,0.000413839592837042,0.00120657915472412,0.000528578304709172,-3.50978499237648e-05,0.00111138872427028,0.00158121312924301,0.000245380956671049,-0.000183963718312464,-0.00081438756831657,-0.000554756047147298,0.590201543092927,0.0110000000000001,0.0300000000000002,-0.0502612271674252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.451612903225806,0.548387096774194,0.153846153846154,0.846153846153846,0,0,0,0,1
1996-03-19,1996,1,3,19,0.00066227339129474,0.00105532996066054,0.000582174493048815,8.08523278378894e-05,0.0011729779049124,0.00175681904508538,0.000163352623490987,-0.000127512582693293,-0.000749380906066167,-0.00106946906582209,0.491799570878815,-0.0350000000000001,-0.0140000000000002,-0.119897515237799,-0.117705442778515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.419354838709677,0.580645161290323,0.142857142857143,0.857142857142857,0,0,0,0,1
1996-03-20,1996,1,3,20,0.000635204662337452,0.00115256655092022,0.000555075825802544,3.48886211215926e-05,0.00123580365519109,0.00196856127570852,-1.01738656837653e-05,8.63274871372205e-05,-0.000833974505567444,-0.000557319461191507,0.280921803569534,-0.0659999999999998,-0.0789999999999997,0.0576973478064069,0.0494240960831505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.387096774193548,0.612903225806452,0.131868131868132,0.868131868131868,0,0,0,0,1
1996-03-21,1996,1,3,21,0.000384365305627027,0.00124050853012611,0.000782585541771677,3.39677777563311e-05,0.0012571605136175,0.00195622817496713,-2.43343658696152e-05,0.000125175070069121,-0.000651409631528961,-0.000474480596160505,0.543925771215648,-0.0590000000000002,-0.0229999999999997,-0.0693354372994115,-0.0791318385963358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.354838709677419,0.645161290322581,0.120879120879121,0.879120879120879,0,0,0,0,1
1996-03-22,1996,1,3,22,0.000359788284057973,0.00117260616138224,0.00102094260289698,4.10688622120644e-05,0.00107083960819419,0.00178278930146807,-0.000202182497840567,0.000347864675075604,-0.000684975537874428,-0.000717254334879485,-1.0222420578649,0.0430000000000001,0.0249999999999995,-0.0922063897895953,-0.061105195323119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.32258064516129,0.67741935483871,0.10989010989011,0.89010989010989,0,0,0,0,1
1996-03-23,1996,1,3,23,0.000444974984080835,0.00153062575007076,0.00110154907228385,0.000304081991657748,0.00120570546341078,0.00161847635326216,-9.65249701120272e-05,0.000363019057962843,-0.000724113791651382,-0.00101087510943709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.290322580645161,0.709677419354839,0.0989010989010989,0.901098901098901,0,0,0,0,1
1996-03-24,1996,1,3,24,0.000227134759909688,0.00173633309515004,0.000922273760307887,0.000229678006366271,0.00136309891890605,0.0015635222904051,0.00018021556554056,0.000221412463376182,-0.000757252371605948,-0.00118335418271378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.258064516129032,0.741935483870968,0.0879120879120879,0.912087912087912,0,0,0,0,1
1996-03-25,1996,1,3,25,0.000484141185720243,0.00210353867736209,0.000765038148726774,0.000419940797711025,0.0015884061777999,0.00148544882413093,0.000264659976231986,0.000329805499401871,-0.000715942251653192,-0.000964053385877859,1.39992195586567,-0.121,-0.0789999999999997,0.222891493267952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.225806451612903,0.774193548387097,0.0769230769230769,0.923076923076923,0,0,0,0,1
1996-03-26,1996,1,3,26,0.000500989953775224,0.00218446469571698,0.000756372560511076,0.000267155549011559,0.00158510022894966,0.00152935007883759,0.000317033850153462,0.000248230605750096,-0.00101099688371521,-0.00070620115019355,-0.359322212367363,0.0209999999999999,0.0200000000000005,-0.0517051607501706,0.205510002280995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.193548387096774,0.806451612903226,0.0659340659340659,0.934065934065934,0,0,0,0,1
1996-03-27,1996,1,3,27,0.000301744750368278,0.00199398979320961,0.000817953107181881,0.000368837769818841,0.00165130672257084,0.001522771848197,0.000311200970824564,0.000421349444628669,-0.000929360630104468,-0.000762858610936655,0.716961299753383,-0.024,-0.0180000000000007,-0.341148243391576,-0.311701517875651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.161290322580645,0.838709677419355,0.0549450549450549,0.945054945054945,0,0,0,0,1
1996-03-28,1996,1,3,28,0.000362125908002634,0.00218138312652944,0.000765715116267734,0.000452364659160392,0.00174909036757664,0.00157611852705242,0.000216874770364778,0.000521112532051192,-0.000903099348476171,-0.000886989381334451,-0.8303670529755,0.0780000000000003,0.0510000000000002,0.34748285357642,0.374443771136246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.129032258064516,0.870967741935484,0.043956043956044,0.956043956043956,0,0,0,0,1
1996-03-29,1996,1,3,29,0.000482452903336003,0.0021589031118281,0.000457149735101413,0.000487557887093902,0.00184252855089959,0.00160217179546259,0.000244595592838985,0.000677090672308873,-0.000955268334059193,-0.000820824007311838,-0.544434576587172,-0.0140000000000002,-0.0190000000000001,0.125380492313454,0.0637389935790544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0967741935483871,0.903225806451613,0.032967032967033,0.967032967032967,0,0,0,0,1
1996-03-30,1996,1,3,30,0.000394527285424237,0.00215901165208589,0.00043962834766751,0.00078740559874128,0.00185746544782463,0.00194662778356021,0.000317211873533123,0.000731781034014718,-0.00110333303694097,-0.000434627729972635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0645161290322581,0.935483870967742,0.021978021978022,0.978021978021978,0,0,0,0,1
1996-03-31,1996,1,3,31,0.000296622772195748,0.00237856166014521,0.000344748539752572,0.000738148289739358,0.00173473879622768,0.00207091464915757,0.000275790744406757,0.000724962682936715,-0.00132829918262348,-0.000216359697485228,NaN,NaN,NaN,NaN,NaN,8.74729509650534,0.263158046605572,-3.22314309769567,3.83776950988999,5.76617874802317,1.49479614358725,0.246305543239789,0.118133504583096,-0.12445552322049,0,-0.117105826850139,8.1265213849683,-3.8522026392247,1,1,0.032258064516129,0.967741935483871,0.010989010989011,0.989010989010989,0,0,0,0,1
1996-04-01,1996,2,4,1,0.000372620676163745,0.00242896149760439,-0.000207700693816075,0.000435149511167475,0.00160491613364027,0.00207188103626278,6.79264253138908e-05,0.000810264943180633,-0.00147008428960466,-0.000474257227016667,0.456901529349985,-0.056,-0.0549999999999997,-0.178811800074641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0,1
1996-04-02,1996,2,4,2,0.000470960873609964,0.00242896843484747,-0.000182565990145885,0.000423953209441851,0.00180736432357398,0.00207220539799133,8.02594781090333e-05,0.00100838047213556,-0.00131396235213123,-0.000269885012901209,0.293883723644228,-0.0169999999999995,-0.0330000000000004,0.012201875793405,-0.143807117987915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.966666666666667,0.0333333333333333,0.989010989010989,0.010989010989011,0,0,0,0,1
1996-04-03,1996,2,4,3,0.00061563764096542,0.00240674134027758,4.3157762351944e-05,0.000470469830891453,0.00152916405759204,0.00191302794841569,0.000114187960544436,0.00120159033784124,-0.00127912514889979,-0.000312734716052447,-0.743959527637283,0.0300000000000002,0.0270000000000001,0.0300726853390998,0.0489611836811399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.933333333333333,0.0666666666666667,0.978021978021978,0.021978021978022,0,0,0,0,1
1996-04-04,1996,2,4,4,0.000762415113327675,0.0024806083679878,-0.000439400062298582,0.000292800917254319,0.00150678281414035,0.00184613926336191,0.000116462196451579,0.00134744525040932,-0.00114803607959618,-0.000353697665458938,0.370067798924989,0.0139999999999993,0.0129999999999999,0.0463207179107528,0.0389858297669576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.9,0.1,0.967032967032967,0.032967032967033,0,0,0,0,1
1996-04-05,1996,2,4,5,0.000663087753464642,0.0023530622521529,-0.000734670194169564,0.000198527691326413,0.00159291549088405,0.00169870794453599,0.000123520427496571,0.00273402463101752,-0.00118074565670669,-0.000594596696003964,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.866666666666667,0.133333333333333,0.956043956043956,0.043956043956044,0,0,0,0,1
1996-04-06,1996,2,4,6,0.000436690488198669,0.00230544114136597,-0.00127081167026145,0.00024005642470496,0.00163852454349102,0.0014208667025697,3.98015484165675e-06,0.00289720344818656,-0.00118243205703849,-0.000918232472970928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.833333333333333,0.166666666666667,0.945054945054945,0.0549450549450549,0,0,0,0,1
1996-04-07,1996,2,4,7,5.71287623384663e-05,0.00214342483920618,-0.00140482117076363,0.00021201115380252,0.00148959308107921,0.00117084743091233,-0.000157223272113294,0.00184452669298854,-0.00144042272159704,-0.00123743729169735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.8,0.2,0.934065934065934,0.0659340659340659,0,0,0,0,1
1996-04-08,1996,2,4,8,-0.000188985880459311,0.00215234916459643,-0.00174433877571569,0.000325798789353871,0.00155296189681392,0.000733075473354264,-0.000175773558691193,0.00186522449790935,-0.000870323858008472,-0.00123211301280511,NaN,0,0.0680000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.766666666666667,0.233333333333333,0.923076923076923,0.0769230769230769,0,0,0,0,1
1996-04-09,1996,2,4,9,-0.00047301854965187,0.00206643298759707,-0.001870466375915,0.000452828504174811,0.00166073571671767,0.00095141667532088,-0.000198834093322058,0.00186622338435777,-0.00094153249125952,-0.00106521327078321,0.481482691355684,0.0430000000000001,0,-0.24782902176419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.733333333333333,0.266666666666667,0.912087912087912,0.0879120879120879,0,0,0,0,1
1996-04-10,1996,2,4,10,-0.00045894350162135,0.00197892127672307,-0.00238192055465841,0.000787005745796024,0.00159604957921773,0.00113545868190423,-0.000156446133681931,0.00188034232730175,-0.000612770737272559,-0.000979153831671369,0.586929989594065,-0.0460000000000003,-0.0250000000000004,-0.253288857046918,-0.485085233035321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.7,0.3,0.901098901098901,0.0989010989010989,0,0,0,0,1
1996-04-11,1996,2,4,11,-0.00071701478777382,0.00198205050800779,-0.00259174520531814,0.000655985827738607,0.000172596184422798,0.00121658702610317,-5.42401043076592e-05,0.00175991375706001,-0.000701630234589026,-0.000328387740674848,-0.694121847748441,0.0980000000000008,0.0700000000000003,0.0390312097935386,0.0134369751383367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.666666666666667,0.333333333333333,0.89010989010989,0.10989010989011,0,0,0,0,1
1996-04-12,1996,2,4,12,-0.000586506900367982,0.00193718998914685,-0.00247501801785615,0.000747762515482012,0.000355243296628955,0.000986566322700081,-6.57535966120289e-05,0.00175558192185609,-0.000656355330399548,-0.000475924953842146,0.739641518953782,0.0209999999999999,-0.04,0.00712084018612558,0.00114570503830791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.633333333333333,0.366666666666667,0.879120879120879,0.120879120879121,0,0,0,0,1
