date,year,quarter,month,day,y_d_1,y_d_2,y_d_3,y_d_4,y_d_5,y_d_6,y_q_1,Xi_qd,W_qd_c,W_qd_p,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q,ind_sample
1995-06-20,1995,2,6,20,-0.000378930657051303,-0.000365984473734282,-0.00140325430582199,-0.000456533016224155,0.000128050074655184,0.000173890174252371,NaN,1,0.120879120879121,0.879120879120879,0,0,0,0,1
1995-06-21,1995,2,6,21,-0.000427727311129634,-0.000350520432256689,-0.00139884752161722,-0.000422715120082794,0.000153716497255711,0.000209185301716114,NaN,1,0.10989010989011,0.89010989010989,0,0,0,0,1
1995-06-22,1995,2,6,22,-0.000417359381595996,-0.000378263568745535,-0.00136546397117182,-0.00049665121203533,0.000230075445087595,0.000206474570503163,NaN,1,0.0989010989010989,0.901098901098901,0,0,0,0,1
1995-06-23,1995,2,6,23,-0.000380123348068521,-0.000402882607295711,-0.00139242582932754,-0.000587916081914267,0.000284545321247587,0.000227317862167253,NaN,1,0.0879120879120879,0.912087912087912,0,0,0,0,1
1995-06-24,1995,2,6,24,-0.000334861341597256,-0.000402375110454323,-0.00144049648122679,-0.000461120448202411,0.000330296849951898,0.000248550564444157,NaN,1,0.0769230769230769,0.923076923076923,0,0,0,0,1
1995-06-25,1995,2,6,25,-0.00037131817571894,-0.000403245781212529,-0.00140381388498785,-0.000491470965657714,0.000246083752712051,0.000232237828273263,NaN,1,0.0659340659340659,0.934065934065934,0,0,0,0,1
1995-06-26,1995,2,6,26,-0.000328831038939447,-0.000354073513405444,-0.00151990810917685,-0.000476223988317349,0.000446231170831691,0.000159690041174763,NaN,1,0.0549450549450549,0.945054945054945,0,0,0,0,1
1995-06-27,1995,2,6,27,-0.000154009151617201,-0.000375874753884932,-0.00159585005506882,-0.000528968563338166,0.000379102544257951,0.000140577843608779,NaN,1,0.043956043956044,0.956043956043956,0,0,0,0,1
1995-06-28,1995,2,6,28,-0.00011736607291892,-0.000335908368626332,-0.00193427802127059,-0.00045794509056089,0.000374045845741384,9.61791489923557e-05,NaN,1,0.032967032967033,0.967032967032967,0,0,0,0,1
1995-06-29,1995,2,6,29,-0.000113551971689461,-0.000399089350750473,-0.00180291082878515,-0.000498236645601023,0.000369440250621964,0.000132091066846524,NaN,1,0.021978021978022,0.978021978021978,0,0,0,0,1
1995-06-30,1995,2,6,30,-7.58944124405973e-05,-0.000450216862419119,-0.00164883013955452,-0.000449501159588173,0.000420457383046958,0.000169789872265251,4.07669419947183,1,0.010989010989011,0.989010989010989,0,0,0,0,1
1995-07-01,1995,3,7,1,0.000212279489133192,-0.000402007216207527,-0.00155235873190328,-0.000432588378041913,0.000419468394941654,0.000276489865953072,NaN,0,1,0,0,0,0,0,1
1995-07-02,1995,3,7,2,0.000211486899602966,-0.000424587841784505,-0.00161230395155247,-0.000423789571666509,0.000457731695661285,0.000278908102328684,NaN,1,0.989130434782609,0.0108695652173913,0,0,0,0,1
1995-07-03,1995,3,7,3,0.00022206053571642,-0.000405285150227744,-0.00160451384365145,-0.000330542693054535,0.000307378657346904,0.000325184726304099,NaN,1,0.978260869565217,0.0217391304347826,0,0,0,0,1
1995-07-04,1995,3,7,4,8.9728504099157e-05,-0.000431474327005242,-0.00145474715529439,-0.000311609981377994,8.2428178347544e-05,0.000241320872704706,NaN,1,0.967391304347826,0.0326086956521739,0,0,0,0,1
1995-07-05,1995,3,7,5,0.000149551776678199,-0.000439157117033076,-0.00134308592913684,-0.000290010266250791,0.000176068389701333,0.000246521210869095,NaN,1,0.956521739130435,0.0434782608695652,0,0,0,0,1
1995-07-06,1995,3,7,6,0.000151159527246231,-0.000416792045894121,-0.00136565707753678,-0.000312932026907545,0.00022575438358102,0.00027594223340106,NaN,1,0.945652173913043,0.0543478260869565,0,0,0,0,1
1995-07-07,1995,3,7,7,9.26782717785373e-05,-0.000466120476496748,-0.00134820769460433,-0.00038114508206941,0.000336058399986952,0.000363288625218031,NaN,1,0.934782608695652,0.0652173913043478,0,0,0,0,1
1995-07-08,1995,3,7,8,0.000175620982351808,-0.000462863144443297,-0.00124297320260905,-0.00040724439452041,0.000385447760190455,0.000357791417019755,NaN,1,0.923913043478261,0.0760869565217391,0,0,0,0,1
1995-07-09,1995,3,7,9,0.00019080572982241,-0.000373028748018232,-0.000924861278712808,-0.000435331714469232,0.000348516440520121,0.00037793899848174,NaN,1,0.91304347826087,0.0869565217391304,0,0,0,0,1
1995-07-10,1995,3,7,10,0.00019056725871218,-0.000310153553324938,-0.00101801138380812,-0.000417700669448149,0.000328875611711401,0.000320498282302369,NaN,1,0.902173913043478,0.0978260869565217,0,0,0,0,1
1995-07-11,1995,3,7,11,0.00022750621580576,-0.000274362552807252,-0.000905769563307736,-0.000320947140305392,0.000337195396481552,0.000273007416589221,NaN,1,0.891304347826087,0.108695652173913,0,0,0,0,1
1995-07-12,1995,3,7,12,0.000188859949015553,-0.000291598903382083,-0.000788381079069867,-0.000494561112120147,0.000337864547999349,0.000294377066606586,NaN,1,0.880434782608696,0.119565217391304,0,0,0,0,1
1995-07-13,1995,3,7,13,0.000189706736181821,-0.000297736782554538,-0.000690024062485416,-0.000512870898207741,0.000383862439614229,0.000298195117004657,NaN,1,0.869565217391304,0.130434782608696,0,0,0,0,1
1995-07-14,1995,3,7,14,0.000169356416150189,-0.000275365037704909,-0.000716007613163709,-0.000459623400079372,0.000755921167174705,0.00021895187126285,NaN,1,0.858695652173913,0.141304347826087,0,0,0,0,1
1995-07-15,1995,3,7,15,0.000178042773508105,-0.000361064559932803,-0.000598010787196419,-0.000491637068040682,0.000520711798371705,0.000209794213790203,NaN,1,0.847826086956522,0.152173913043478,0,0,0,0,1
1995-07-16,1995,3,7,16,0.000114984695581149,-0.000361538626093514,-0.000278313328001923,-0.000480641615405702,0.000424270364128217,0.000188492920852284,NaN,1,0.83695652173913,0.16304347826087,0,0,0,0,1
1995-07-17,1995,3,7,17,8.36222069956448e-05,-0.000333194137125422,2.04681314913214e-06,-0.000394793140724844,0.000426941645865101,-0.000105003449428237,NaN,1,0.826086956521739,0.173913043478261,0,0,0,0,1
1995-07-18,1995,3,7,18,7.15697381312673e-05,-0.000337211394014885,-3.6446750924268e-05,-0.00038512537951575,0.000355749168636906,2.03028595144811e-05,NaN,1,0.815217391304348,0.184782608695652,0,0,0,0,1
1995-07-19,1995,3,7,19,0.000105319117687319,-0.000332034029593665,-0.000222904465636928,-0.000428272185312273,0.000349778161976223,1.79790319638826e-05,NaN,1,0.804347826086957,0.195652173913043,0,0,0,0,1
1995-07-20,1995,3,7,20,-9.19501976934527e-05,-0.000407504394871546,-0.000210327494437638,-0.000366674328268642,0.000436651290658636,0.000143532246116867,NaN,1,0.793478260869565,0.206521739130435,0,0,0,0,1
1995-07-21,1995,3,7,21,-0.000118602650470365,-0.000346029768255585,-0.000187001126731211,-0.000267327200936375,0.000498393500819379,0.000152653700843268,NaN,1,0.782608695652174,0.217391304347826,0,0,0,0,1
1995-07-22,1995,3,7,22,-0.000172353607772891,-0.000215471233119424,-0.000113942498399465,-0.000285839469529922,0.000483760659293134,0.000185055918304328,NaN,1,0.771739130434783,0.228260869565217,0,0,0,0,1
1995-07-23,1995,3,7,23,-0.000396020083303146,-8.64858481391014e-05,-9.50528965829034e-07,-0.000213385042807574,0.000468775409195446,0.000168487185311321,NaN,1,0.760869565217391,0.239130434782609,0,0,0,0,1
1995-07-24,1995,3,7,24,-0.000480827517020562,-0.000173733374943639,-3.88061400866087e-05,-0.000273576586286671,0.000459814824522379,0.000213766376668632,NaN,1,0.75,0.25,0,0,0,0,1
1995-07-25,1995,3,7,25,-0.000472895957412076,-0.000156829867308314,0.000121338456502474,-0.000263082744085991,0.00044622140604751,0.000224987832818692,NaN,1,0.739130434782609,0.260869565217391,0,0,0,0,1
1995-07-26,1995,3,7,26,-0.000497418762346314,-0.000142683056882224,-0.000151254431367322,-0.000256437014044024,0.000669258682159427,0.000200281861677429,NaN,1,0.728260869565217,0.271739130434783,0,0,0,0,1
1995-07-27,1995,3,7,27,-0.000471309186529092,-0.000152510534798748,-0.000139459662889023,-0.000269126171036633,0.000733300519113502,0.000257249191351591,NaN,1,0.717391304347826,0.282608695652174,0,0,0,0,1
1995-07-28,1995,3,7,28,-0.000409651936131388,-0.000131156269395535,3.32007106474191e-05,-0.000377553853172199,0.000797142701492488,0.000348700057021657,NaN,1,0.706521739130435,0.293478260869565,0,0,0,0,1
1995-07-29,1995,3,7,29,-0.000460326626665743,-0.000178695955040923,6.46413642952592e-05,-0.000458270300498167,0.00073144020060016,0.000476382118255989,NaN,1,0.695652173913043,0.304347826086957,0,0,0,0,1
1995-07-30,1995,3,7,30,-0.000437437961499447,-0.000143976166816721,-0.000155166760287806,-0.000480148937970901,0.000707011643769367,0.000490201014762608,NaN,1,0.684782608695652,0.315217391304348,0,0,0,0,1
1995-07-31,1995,3,7,31,-0.000419988474803929,-0.000119063979236176,-0.000254377583608906,-0.000499040068726024,0.000543750556825678,0.000482026661695726,NaN,1,0.673913043478261,0.326086956521739,0,0,0,0,1
1995-08-01,1995,3,8,1,-0.000473168414261878,-0.00010858426581028,-0.000397950506423889,-0.000516857496223335,0.000464119338347588,0.000387021454437057,NaN,1,0.66304347826087,0.33695652173913,0,0,0,0,1
1995-08-02,1995,3,8,2,-0.000274689486818989,-4.88225464105986e-05,-0.000324734667962282,-0.000512362113976023,0.000412386537762382,0.00059034703823178,NaN,1,0.652173913043478,0.347826086956522,0,0,0,0,1
1995-08-03,1995,3,8,3,-0.000255305145744604,9.71980922988546e-06,-0.000262452377669763,-0.00046651170780137,0.000537336845045808,0.000580046681477446,NaN,1,0.641304347826087,0.358695652173913,0,0,0,0,1
1995-08-04,1995,3,8,4,-0.000126402339902716,2.20621511465751e-05,-0.000388726985378845,-0.000217783383318445,0.000425779659928303,0.000605475996597569,NaN,1,0.630434782608696,0.369565217391304,0,0,0,0,1
1995-08-05,1995,3,8,5,-0.000103070907433516,1.33514027519214e-05,-0.000285334130887113,-0.000283818308836426,0.000392937012062848,0.000599908142654183,NaN,1,0.619565217391304,0.380434782608696,0,0,0,0,1
1995-08-06,1995,3,8,6,-0.000281348541047669,2.32910688708683e-05,-0.000344637783624155,-0.000303389286445545,0.000552864811941284,0.000625652581319426,NaN,1,0.608695652173913,0.391304347826087,0,0,0,0,1
1995-08-07,1995,3,8,7,-0.000276479640320015,9.91454603242249e-05,-0.000344455894648287,-0.00034295817781772,0.00062157507916494,0.000578068626735687,NaN,1,0.597826086956522,0.402173913043478,0,0,0,0,1
1995-08-08,1995,3,8,8,-0.000247591503612629,0.000128075808737126,-0.000271166152911353,-0.000385558171437703,0.000451146458763411,0.000559088267336282,NaN,1,0.58695652173913,0.41304347826087,0,0,0,0,1
1995-08-09,1995,3,8,9,-0.000202322576617537,0.000130206287633904,-7.72680573605366e-05,-0.000288199213646344,0.000249196780330961,0.00063708773737504,NaN,1,0.576086956521739,0.423913043478261,0,0,0,0,1
1995-08-10,1995,3,8,10,-0.00019700609090115,0.000164062994092721,-3.79052337642211e-05,-0.000307172314990698,0.000289057449281736,0.000695779266156396,NaN,1,0.565217391304348,0.434782608695652,0,0,0,0,1
1995-08-11,1995,3,8,11,-0.000142948980858153,0.000189677680601302,0.000141102732344538,-0.000353915841852349,0.000391813209107021,0.000574948009601105,NaN,1,0.554347826086957,0.445652173913043,0,0,0,0,1
1995-08-12,1995,3,8,12,-9.42859466872294e-05,0.000197952140484952,0.000332494881804904,-0.000349770021895469,0.00038461832837753,0.000568985070150341,NaN,1,0.543478260869565,0.456521739130435,0,0,0,0,1
1995-08-13,1995,3,8,13,-0.000122876447251903,0.000255103187589232,0.000321070113963583,-0.000326089502117088,0.000397014420922681,0.000496204381060123,NaN,1,0.532608695652174,0.467391304347826,0,0,0,0,1
1995-08-14,1995,3,8,14,-0.000142473073639417,0.000335987870443864,0.000389470748615451,-0.000476419916313349,0.000405278831117156,0.0006185587253394,NaN,1,0.521739130434783,0.478260869565217,0,0,0,0,1
1995-08-15,1995,3,8,15,-0.000195237965806544,0.000345905403986349,0.000385962465218579,-0.000458129508668885,0.000578561276856304,0.000548904952304316,NaN,1,0.510869565217391,0.489130434782609,0,0,0,0,1
1995-08-16,1995,3,8,16,-0.000252300735063165,0.00027905476616111,0.000404903344166174,-0.000342238132651746,0.000713921075581498,0.000558757170733427,NaN,1,0.5,0.5,0,0,0,0,1
1995-08-17,1995,3,8,17,-0.000248805724820544,0.000168179228257166,0.000384781527136318,-0.000325721655932673,0.00080493755404652,0.000553480586923744,NaN,1,0.489130434782609,0.510869565217391,0,0,0,0,1
1995-08-18,1995,3,8,18,-0.000144066328621593,0.000195333784741115,0.000373707860030906,-0.00032280398568121,0.000846334245215755,0.000526237161736166,NaN,1,0.478260869565217,0.521739130434783,0,0,0,0,1
1995-08-19,1995,3,8,19,-7.59018524999187e-05,0.000225998618449529,0.000594192636820154,-0.000239611512065956,0.000893751554779618,0.000453014735673431,NaN,1,0.467391304347826,0.532608695652174,0,0,0,0,1
1995-08-20,1995,3,8,20,-1.85294570609095e-05,0.00020799198285558,0.000678118558498395,-0.000245455543395546,0.000855310019043535,0.000423323481857637,NaN,1,0.456521739130435,0.543478260869565,0,0,0,0,1
1995-08-21,1995,3,8,21,-0.000120912158583796,0.000228589534782684,0.000567546340589167,-0.000251250139277863,0.000790894812123514,0.000414113075004834,NaN,1,0.445652173913043,0.554347826086957,0,0,0,0,1
1995-08-22,1995,3,8,22,-0.000121165352963653,0.00023265063990239,0.00056534995262776,-0.000277187234853393,0.000784104123458564,0.000345258698679186,NaN,1,0.434782608695652,0.565217391304348,0,0,0,0,1
1995-08-23,1995,3,8,23,-0.00012728891163492,0.00019096791187375,0.000622319790025555,-0.000346105050545191,0.000873688261977799,0.000295743025530896,NaN,1,0.423913043478261,0.576086956521739,0,0,0,0,1
1995-08-24,1995,3,8,24,-6.06084473859158e-05,0.000190919080179577,0.000432250315154987,-0.000332819413320285,0.00098339689783413,0.000309576913598521,NaN,1,0.41304347826087,0.58695652173913,0,0,0,0,1
1995-08-25,1995,3,8,25,-5.78516615290328e-05,0.00015728118895668,0.000374277612360787,-0.000333945776782677,0.000931280714642511,0.000279438667786389,NaN,1,0.402173913043478,0.597826086956522,0,0,0,0,1
1995-08-26,1995,3,8,26,-8.39420538964744e-05,0.000162168724686967,0.000343242450575145,-0.000309973872565547,0.0009108303362197,0.000275227191811638,NaN,1,0.391304347826087,0.608695652173913,0,0,0,0,1
1995-08-27,1995,3,8,27,-0.00014310218604711,0.000137302545606023,0.000576079983011968,-0.000307492427115128,0.000914204978499824,0.000406340016015518,NaN,1,0.380434782608696,0.619565217391304,0,0,0,0,1
1995-08-28,1995,3,8,28,-0.000151935610701427,0.00017893658797163,0.00034107351777109,-0.000343596135741275,0.000976826336430322,0.000293542704345562,NaN,1,0.369565217391304,0.630434782608696,0,0,0,0,1
1995-08-29,1995,3,8,29,-0.000150622856431843,0.000222134394095471,0.000195612678395619,-0.000299344497470921,0.000916777984457601,0.000290639715144269,NaN,1,0.358695652173913,0.641304347826087,0,0,0,0,1
1995-08-30,1995,3,8,30,-0.000134191567680279,0.000225218316310251,0.000217726188689652,-0.000319353299291982,0.000889565918061892,0.000299793076988597,NaN,1,0.347826086956522,0.652173913043478,0,0,0,0,1
1995-08-31,1995,3,8,31,-0.0001245847398587,0.000243362332237666,0.000231657639444511,-0.000269186849265623,0.000876690151085458,0.00025545417617713,NaN,1,0.33695652173913,0.66304347826087,0,0,0,0,1
1995-09-01,1995,3,9,1,-0.000129136926105799,0.000244319429650766,0.000241951063074099,-0.000308607462835559,0.000494030970250062,0.00017158349597354,NaN,1,0.326086956521739,0.673913043478261,0,0,0,0,1
1995-09-02,1995,3,9,2,4.2365194197842e-05,0.000274044331211079,0.000438385140328706,-0.0003025498451479,0.000404423342119029,0.000247824926131912,NaN,1,0.315217391304348,0.684782608695652,0,0,0,0,1
1995-09-03,1995,3,9,3,-1.65683677217554e-05,0.00030573127726808,0.000479264555601443,-0.000334302920430757,0.000305684763345029,0.000247516121571346,NaN,1,0.304347826086957,0.695652173913043,0,0,0,0,1
1995-09-04,1995,3,9,4,2.48456157580913e-05,0.000307087415948724,0.000611954872951392,-0.000271724927869274,0.000295353827855548,0.0002345635149986,NaN,1,0.293478260869565,0.706521739130435,0,0,0,0,1
1995-09-05,1995,3,9,5,0.000162734323014702,0.000340565433155985,0.000611050815675963,-0.000151244055286246,0.000311821558928724,0.000197831634511898,NaN,1,0.282608695652174,0.717391304347826,0,0,0,0,1
1995-09-06,1995,3,9,6,0.000171969074054461,0.000352187550393729,0.000441201821033241,-0.000176864784921616,0.000358533876461663,0.000220193085745205,NaN,1,0.271739130434783,0.728260869565217,0,0,0,0,1
1995-09-07,1995,3,9,7,0.000192143014552731,0.000294462681143122,0.000225281642363394,-0.000171058982810585,0.000416600493949135,0.000153170081996075,NaN,1,0.260869565217391,0.739130434782609,0,0,0,0,1
1995-09-08,1995,3,9,8,0.00020206381617903,0.000278511113501189,0.000376205173208892,-0.000117609814186593,0.000331723326474014,0.000140001607423542,NaN,1,0.25,0.75,0,0,0,0,1
1995-09-09,1995,3,9,9,0.000182571525413799,0.000216232907514681,0.000183535579198712,-0.000264189626097294,0.000296422597634361,0.000136323956976946,NaN,1,0.239130434782609,0.760869565217391,0,0,0,0,1
1995-09-10,1995,3,9,10,0.000199067311090606,0.000171556296756152,0.000112195652302813,-0.000232710954926105,0.000160228218959309,0.000152766604233224,NaN,1,0.228260869565217,0.771739130434783,0,0,0,0,1
1995-09-11,1995,3,9,11,0.000242075284162974,0.00018537047710738,-0.000143957748735117,-0.000303708722290876,5.60157249605798e-05,8.3022354575054e-05,NaN,1,0.217391304347826,0.782608695652174,0,0,0,0,1
1995-09-12,1995,3,9,12,0.000264252463637903,0.000179808724879322,4.91084780100026e-05,-0.000342993098507475,-0.000327462323265006,6.09658255484607e-05,NaN,1,0.206521739130435,0.793478260869565,0,0,0,0,1
1995-09-13,1995,3,9,13,0.000295689415852286,0.000200114366562637,0.000198135588540928,-0.000243131654890318,-0.000302662843525401,2.79222834941227e-05,NaN,1,0.195652173913043,0.804347826086957,0,0,0,0,1
1995-09-14,1995,3,9,14,0.000301031923090661,0.000214932344349302,0.000210644635251292,-0.000225600461184724,-0.000202200545165245,4.11625749526492e-05,NaN,1,0.184782608695652,0.815217391304348,0,0,0,0,1
1995-09-15,1995,3,9,15,0.000296111012062377,0.000215929400383283,0.00016674941713514,-0.000200385527162394,-0.000244254265994037,-3.70452974287792e-06,NaN,1,0.173913043478261,0.826086956521739,0,0,0,0,1
1995-09-16,1995,3,9,16,0.000285625307154162,0.000223702570149984,0.000521610574154505,-0.00011573498778437,-0.000276685685405671,3.5836983559447e-05,NaN,1,0.16304347826087,0.83695652173913,0,0,0,0,1
1995-09-17,1995,3,9,17,0.000188957143000153,0.000235622642068477,0.000758305885118443,-8.69500464722681e-05,-0.000283949012780226,0.000120505618343306,NaN,1,0.152173913043478,0.847826086956522,0,0,0,0,1
1995-09-18,1995,3,9,18,0.00012765567525673,0.000258206966281294,0.000801804662914203,-0.000108720437662423,-0.000270743457598133,7.67450240060656e-05,NaN,1,0.141304347826087,0.858695652173913,0,0,0,0,1
1995-09-19,1995,3,9,19,0.000163924853612192,0.000180901601978721,0.000705384805166146,-0.0001754789355648,-0.000183500857922875,5.32096558054582e-05,NaN,1,0.130434782608696,0.869565217391304,0,0,0,0,1
1995-09-20,1995,3,9,20,0.000210170109302854,6.81475008707412e-05,0.000781729315484591,-0.00017164821386827,-0.000149930602104152,7.56157854897174e-05,NaN,1,0.119565217391304,0.880434782608696,0,0,0,0,1
1995-09-21,1995,3,9,21,0.000128824764382423,-0.000140117711836627,0.000825879805360863,-0.000276804957791271,0.000110563173994524,0.00010542901549071,NaN,1,0.108695652173913,0.891304347826087,0,0,0,0,1
1995-09-22,1995,3,9,22,0.000245774094696229,-0.000106172132736409,0.000675916113583067,-0.00028163339984468,0.00015414995742146,4.72985401636057e-05,NaN,1,0.0978260869565217,0.902173913043478,0,0,0,0,1
1995-09-23,1995,3,9,23,0.000188381108465005,-0.000138511163654114,0.000618363538935718,-0.000553235448588902,0.000214524388018027,4.24056039559559e-05,NaN,1,0.0869565217391304,0.91304347826087,0,0,0,0,1
1995-09-24,1995,3,9,24,0.000155244208460482,-0.000181903565137733,0.000559644806499145,-0.000508550665500718,0.000115519234073443,2.37515051485213e-05,NaN,1,0.0760869565217391,0.923913043478261,0,0,0,0,1
1995-09-25,1995,3,9,25,0.000211806299123918,-0.00013708120937488,0.000591133576824465,-0.000445883318683138,9.03337329423502e-05,-1.9705819658557e-05,NaN,1,0.0652173913043478,0.934782608695652,0,0,0,0,1
1995-09-26,1995,3,9,26,0.000158514938315533,-0.00015602377056453,0.000561791283023505,-0.000379916323947277,5.49511716011709e-05,-0.000134104346899889,NaN,1,0.0543478260869565,0.945652173913043,0,0,0,0,1
1995-09-27,1995,3,9,27,0.000214442050391633,-0.000146195802798903,0.00052093439423309,-0.000228951180729153,4.23729883907054e-05,-0.000211568888504434,NaN,1,0.0434782608695652,0.956521739130435,0,0,0,0,1
1995-09-28,1995,3,9,28,0.000206849413629763,-0.000141376759580124,0.000634759744756166,-0.000219275099055143,-3.26123590454639e-06,-0.000222405521575119,NaN,1,0.0326086956521739,0.967391304347826,0,0,0,0,1
1995-09-29,1995,3,9,29,0.000160221051240682,-0.000103201574010876,0.000844312796941722,-0.000102556981220455,0.00016712712952463,-0.000213666195822945,NaN,1,0.0217391304347826,0.978260869565217,0,0,0,0,1
1995-09-30,1995,3,9,30,0.000100426500607172,-0.000169728304692028,0.000882544711601317,-4.75721421183783e-05,0.000151344476101154,-0.000134655245731868,0.616740210287148,1,0.0108695652173913,0.989130434782609,0,0,0,0,1
1995-10-01,1995,4,10,1,5.92348635832418e-06,-0.000149844969715498,0.000819698079462147,-2.62280645158391e-05,0.000289045117890318,-0.000245500150214633,NaN,0,1,0,0,0,0,0,1
1995-10-02,1995,4,10,2,7.91032460334528e-05,-0.000195536386617487,0.000758914243078005,-5.99187444070872e-05,0.000192374480767426,-0.000200777645299221,NaN,1,0.989130434782609,0.0108695652173913,0,0,0,0,1
1995-10-03,1995,4,10,3,-1.21166137502871e-05,-0.00015455539532462,0.000898410801208645,-9.00503987789002e-05,0.00036629661266768,-0.00021522911158814,NaN,1,0.978260869565217,0.0217391304347826,0,0,0,0,1
1995-10-04,1995,4,10,4,1.10848354372983e-05,-0.000160070052199269,0.000729361875602158,0.000131362172265965,0.000390982747110865,-0.0002006709416763,NaN,1,0.967391304347826,0.0326086956521739,0,0,0,0,1
1995-10-05,1995,4,10,5,9.75445373039034e-06,-0.000155363703139482,0.000743909416646822,8.37879421654589e-05,0.000288525418214262,-0.000243302058926707,NaN,1,0.956521739130435,0.0434782608695652,0,0,0,0,1
1995-10-06,1995,4,10,6,1.50403090674203e-05,-0.000151728351565487,0.000738782806532369,0.000140302496620266,0.000184999586009655,-0.000254521263879433,NaN,1,0.945652173913043,0.0543478260869565,0,0,0,0,1
1995-10-07,1995,4,10,7,3.52522290794294e-05,-0.000148069486013408,0.000683270889536728,0.000119490661628697,0.000247837628688511,-0.000241321377344296,NaN,1,0.934782608695652,0.0652173913043478,0,0,0,0,1
1995-10-08,1995,4,10,8,3.78678527401207e-05,-0.000156343327549385,0.000576896687152255,0.000123684127925607,0.000205354110999428,-0.000342544635148168,NaN,1,0.923913043478261,0.0760869565217391,0,0,0,0,1
1995-10-09,1995,4,10,9,9.54787468797666e-05,-0.000170942361636892,0.00057095479251053,0.000143027211767159,0.000175593452926809,-0.000364935291114325,NaN,1,0.91304347826087,0.0869565217391304,0,0,0,0,1
1995-10-10,1995,4,10,10,0.0001053073704627,-0.000218890814315006,0.000494657871103365,0.000179468147548915,8.19409413896446e-05,-0.000370847592835085,NaN,1,0.902173913043478,0.0978260869565217,0,0,0,0,1
1995-10-11,1995,4,10,11,0.000127673310191693,-0.000262266660762704,0.000352292653482552,0.000251232475902235,0.00010085228455713,-0.000342521241768487,NaN,1,0.891304347826087,0.108695652173913,0,0,0,0,1
1995-10-12,1995,4,10,12,0.00011745723310638,-0.000194964801243627,0.000513427419445668,0.000229760848526028,9.73748125385199e-05,-0.000346993690299346,NaN,1,0.880434782608696,0.119565217391304,0,0,0,0,1
1995-10-13,1995,4,10,13,0.000171263213831901,-0.000178424894455024,0.000491412334444569,0.000100050599779103,0.000242360748267415,-0.000472566357087485,NaN,1,0.869565217391304,0.130434782608696,0,0,0,0,1
1995-10-14,1995,4,10,14,0.000277924285054348,-0.00019576890458297,0.000487096038181043,7.74913071178781e-05,-1.26906834729086e-05,-0.000451172492335822,NaN,1,0.858695652173913,0.141304347826087,0,0,0,0,1
1995-10-15,1995,4,10,15,0.000313660084000024,-0.000189556347296026,0.00046865118586459,2.37220954514257e-05,-0.000147275494988335,-0.000441278170843173,NaN,1,0.847826086956522,0.152173913043478,0,0,0,0,1
1995-10-16,1995,4,10,16,0.000238704323978838,-0.000212515901578727,0.000515740361213927,2.98410629185407e-05,-0.000290954372837048,-0.000551324933669436,NaN,1,0.83695652173913,0.16304347826087,0,0,0,0,1
1995-10-17,1995,4,10,17,0.000311623397089211,-0.000206674631580805,0.000527136227973606,1.31237504332989e-05,-0.000335773691764849,-0.000551761132758064,NaN,1,0.826086956521739,0.173913043478261,0,0,0,0,1
1995-10-18,1995,4,10,18,0.000353770985450428,-0.000238231996487857,0.000468167547504794,-5.08782184686413e-05,-0.000353136355277153,-0.000609620332597215,NaN,1,0.815217391304348,0.184782608695652,0,0,0,0,1
1995-10-19,1995,4,10,19,0.000405522803215257,-0.000245592639320432,0.000458233624969309,-5.08055320508305e-05,-0.000315981627962076,-0.000674190777160377,NaN,1,0.804347826086957,0.195652173913043,0,0,0,0,1
1995-10-20,1995,4,10,20,0.000485957663526314,-0.000243726233161907,0.00059918677512491,-4.13255623290361e-05,-0.00021950606766425,-0.000673520227763143,NaN,1,0.793478260869565,0.206521739130435,0,0,0,0,1
1995-10-21,1995,4,10,21,0.000489671776613059,-0.000225070998947954,0.000633488822769744,0.000118472751140664,-0.000293598166163059,-0.000629428271990348,NaN,1,0.782608695652174,0.217391304347826,0,0,0,0,1
1995-10-22,1995,4,10,22,0.000488093393027845,-0.000180864943439103,0.00057852492602133,9.8831410568228e-05,-0.000463122287907749,-0.000639588689768722,NaN,1,0.771739130434783,0.228260869565217,0,0,0,0,1
1995-10-23,1995,4,10,23,0.000493191821937427,-0.000218710826623404,0.000666813721305577,0.000104305696727789,-0.000444399601923775,-0.000614700389781967,NaN,1,0.760869565217391,0.239130434782609,0,0,0,0,1
1995-10-24,1995,4,10,24,0.000361213958525424,-0.000264925457482615,0.000831661625239057,0.000117542826191922,-0.000496226097500614,-0.000472451616811382,NaN,1,0.75,0.25,0,0,0,0,1
1995-10-25,1995,4,10,25,0.000303329366771815,-0.000260747839546182,0.000939864670697407,9.8323396810672e-05,-0.000498565098115471,-0.000495014246011421,NaN,1,0.739130434782609,0.260869565217391,0,0,0,0,1
1995-10-26,1995,4,10,26,0.000344795654233018,-0.000250495498472422,0.00106000300997047,7.27097590033845e-05,-0.000288898571346313,-0.000473432620957811,NaN,1,0.728260869565217,0.271739130434783,0,0,0,0,1
1995-10-27,1995,4,10,27,0.000451960484767052,-0.000227203934963778,0.00125700795732209,0.000160333092724629,-0.000278089193310267,-0.000335327108052934,NaN,1,0.717391304347826,0.282608695652174,0,0,0,0,1
1995-10-28,1995,4,10,28,0.000507243999281825,-0.00034353832260352,0.00124974621844057,0.000141925013282431,-0.000173872187164393,-0.000423928676762482,NaN,1,0.706521739130435,0.293478260869565,0,0,0,0,1
