date,year,quarter,month,day,y_d_1,y_d_2,y_d_3,y_d_4,y_d_5,y_d_6,y_d_7,y_d_8,y_d_9,y_d_10,y_q_1,Xi_qd,W_qd_c,W_qd_p,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q,ind_sample
1996-04-03,1996,2,4,3,0.00061563764096542,0.00240674134027758,4.3157762351944e-05,0.000470469830891453,0.00152916405759204,0.00191302794841569,0.000114187960544436,0.00120159033784124,-0.00127912514889979,-0.000312734716052447,NaN,1,0.978021978021978,0.021978021978022,0,0,0,0,1
1996-04-04,1996,2,4,4,0.000762415113327675,0.0024806083679878,-0.000439400062298582,0.000292800917254319,0.00150678281414035,0.00184613926336191,0.000116462196451579,0.00134744525040932,-0.00114803607959618,-0.000353697665458938,NaN,1,0.967032967032967,0.032967032967033,0,0,0,0,1
1996-04-05,1996,2,4,5,0.000663087753464642,0.0023530622521529,-0.000734670194169564,0.000198527691326413,0.00159291549088405,0.00169870794453599,0.000123520427496571,0.00273402463101752,-0.00118074565670669,-0.000594596696003964,NaN,1,0.956043956043956,0.043956043956044,0,0,0,0,1
1996-04-06,1996,2,4,6,0.000436690488198669,0.00230544114136597,-0.00127081167026145,0.00024005642470496,0.00163852454349102,0.0014208667025697,3.98015484165675e-06,0.00289720344818656,-0.00118243205703849,-0.000918232472970928,NaN,1,0.945054945054945,0.0549450549450549,0,0,0,0,1
1996-04-07,1996,2,4,7,5.71287623384663e-05,0.00214342483920618,-0.00140482117076363,0.00021201115380252,0.00148959308107921,0.00117084743091233,-0.000157223272113294,0.00184452669298854,-0.00144042272159704,-0.00123743729169735,NaN,1,0.934065934065934,0.0659340659340659,0,0,0,0,1
1996-04-08,1996,2,4,8,-0.000188985880459311,0.00215234916459643,-0.00174433877571569,0.000325798789353871,0.00155296189681392,0.000733075473354264,-0.000175773558691193,0.00186522449790935,-0.000870323858008472,-0.00123211301280511,NaN,1,0.923076923076923,0.0769230769230769,0,0,0,0,1
1996-04-09,1996,2,4,9,-0.00047301854965187,0.00206643298759707,-0.001870466375915,0.000452828504174811,0.00166073571671767,0.00095141667532088,-0.000198834093322058,0.00186622338435777,-0.00094153249125952,-0.00106521327078321,NaN,1,0.912087912087912,0.0879120879120879,0,0,0,0,1
1996-04-10,1996,2,4,10,-0.00045894350162135,0.00197892127672307,-0.00238192055465841,0.000787005745796024,0.00159604957921773,0.00113545868190423,-0.000156446133681931,0.00188034232730175,-0.000612770737272559,-0.000979153831671369,NaN,1,0.901098901098901,0.0989010989010989,0,0,0,0,1
1996-04-11,1996,2,4,11,-0.00071701478777382,0.00198205050800779,-0.00259174520531814,0.000655985827738607,0.000172596184422798,0.00121658702610317,-5.42401043076592e-05,0.00175991375706001,-0.000701630234589026,-0.000328387740674848,NaN,1,0.89010989010989,0.10989010989011,0,0,0,0,1
1996-04-12,1996,2,4,12,-0.000586506900367982,0.00193718998914685,-0.00247501801785615,0.000747762515482012,0.000355243296628955,0.000986566322700081,-6.57535966120289e-05,0.00175558192185609,-0.000656355330399548,-0.000475924953842146,NaN,1,0.879120879120879,0.120879120879121,0,0,0,0,1
1996-04-13,1996,2,4,13,-0.000588171976990621,0.00187554325884371,-0.00242107489711325,0.000847299241185109,0.000198130811979787,0.000880871008473061,-0.000136430248969113,0.00179157593687326,-0.000683587246301738,-0.000746604571551953,NaN,1,0.868131868131868,0.131868131868132,0,0,0,0,1
1996-04-14,1996,2,4,14,-0.000668155204836597,0.00183158899819705,-0.00241493053876839,0.00088966523870735,-0.000176856235511015,0.000819293254122537,-6.13164400420704e-05,0.00178647676073653,-0.000594372660873608,-0.00105415274029466,NaN,1,0.857142857142857,0.142857142857143,0,0,0,0,1
1996-04-15,1996,2,4,15,-0.000671628069081258,0.00174890059996603,-0.0023733342849609,0.000836677840296193,-0.000598660243618636,0.000495892912424011,-0.00011370240599869,0.00166200780691846,-0.000349169834353596,-0.000772920884173761,NaN,1,0.846153846153846,0.153846153846154,0,0,0,0,1
1996-04-16,1996,2,4,16,-0.000536494793461362,0.00151100114551148,-0.00224257133903257,0.000965439038436056,-0.000542244922099049,0.000198620093681431,-8.5862461488921e-05,0.00159394880506983,-0.000326361380121303,-0.000573139021486067,NaN,1,0.835164835164835,0.164835164835165,0,0,0,0,1
1996-04-17,1996,2,4,17,-0.000580000205386898,0.00150260522786031,-0.00210582922152972,0.000814238004618371,-0.000449419309064768,0.00016480679861526,-2.0793803590713e-05,0.00141409545510738,-0.000419538973651479,-0.000614825659784559,NaN,1,0.824175824175824,0.175824175824176,0,0,0,0,1
1996-04-18,1996,2,4,18,-0.000729742013521611,0.00145011130003931,-0.00173314308027011,0.000698602989639636,-0.000481592130312634,-1.17325476621131e-07,0.000100410041492246,0.00141478582040726,-0.000479432106655739,0.000114538288778939,NaN,1,0.813186813186813,0.186813186813187,0,0,0,0,1
1996-04-19,1996,2,4,19,-0.000724207867199624,0.00142827800234793,-0.0013855509533793,0.000710535342717056,-0.000583701846608327,-0.000154734204446429,0.000290331230359937,0.00118741269965525,-0.000505631052506045,0.000250019781974636,NaN,1,0.802197802197802,0.197802197802198,0,0,0,0,1
1996-04-20,1996,2,4,20,-0.000827213048001665,0.0014624310148617,-0.00144788261755942,0.000912728410793507,-0.000637357740622945,8.64583563131417e-05,0.000472335160417462,0.00117351475959875,-0.000727053720296476,-1.80223737679206e-05,NaN,1,0.791208791208791,0.208791208791209,0,0,0,0,1
1996-04-21,1996,2,4,21,-0.000877003892601523,0.00141716748345775,-0.00150599106000075,0.000877324161481296,-0.000606251682621356,9.39020464209746e-05,0.000662639050133835,0.00112291234380579,-0.000700318226932123,0.000119457080075051,NaN,1,0.78021978021978,0.21978021978022,0,0,0,0,1
1996-04-22,1996,2,4,22,-0.000799951472967092,0.00115670549049255,-0.00146196530814787,0.000753533495554258,-0.000502408116329523,0.00035008509358307,0.000718735540196045,0.00112408799351917,-0.00056221175341059,0.000193210478732796,NaN,1,0.769230769230769,0.230769230769231,0,0,0,0,1
1996-04-23,1996,2,4,23,-0.000561780482219306,0.000889898267912,-0.00132705052806018,0.000675062027431277,-0.000154153078654845,7.09047105043308e-05,0.000682963586593525,0.0011467353518549,-8.46311980449987e-06,0.000305959569365638,NaN,1,0.758241758241758,0.241758241758242,0,0,0,0,1
1996-04-24,1996,2,4,24,-0.000666637415368212,0.000775639194379614,-0.00103223301260016,0.000678350125342666,-0.000125901503746354,0.000152793373904722,0.000791799049179747,0.0011959520627106,7.68325054633606e-05,0.000264047124755903,NaN,1,0.747252747252747,0.252747252747253,0,0,0,0,1
1996-04-25,1996,2,4,25,-0.000650555291070303,0.000719255984341947,-0.00110082229173623,0.000653688680950168,3.06861206091288e-05,-5.02195312217151e-05,0.000738342940462974,0.00103705938388538,0.000470739354437646,0.000256197746371104,NaN,1,0.736263736263736,0.263736263736264,0,0,0,0,1
1996-04-26,1996,2,4,26,-0.0007218940400518,0.000925722912497009,-0.00116824728193345,0.000713068379106379,-1.33894235854878e-05,7.3698312376256e-05,0.000786148380258391,0.000806593714194222,0.000831680659612827,0.000200506461728921,NaN,1,0.725274725274725,0.274725274725275,0,0,0,0,1
1996-04-27,1996,2,4,27,-0.000842186226266607,0.000832868483977188,-0.00116630776825041,0.000742028645142404,-2.08506795057891e-05,0.000229139164908613,0.000809404225971536,0.000702817107933543,0.0011507280090227,-1.7924123184662e-05,NaN,1,0.714285714285714,0.285714285714286,0,0,0,0,1
1996-04-28,1996,2,4,28,-0.000952401438210509,0.000937283292046684,-0.00040230750296856,0.000711004300553893,-0.000231413210248123,0.000298513435226464,0.000743493013444326,0.000527340159825182,0.0011056734862475,-0.000317270062323793,NaN,1,0.703296703296703,0.296703296703297,0,0,0,0,1
1996-04-29,1996,2,4,29,-0.000557985693598629,0.000926915426912486,-0.000268209677263395,0.000502728534968799,-0.000397943652333343,-0.000270910787958383,0.000580756112802877,0.000520707562495129,0.00114234622515921,-0.000124967657106183,NaN,1,0.692307692307692,0.307692307692308,0,0,0,0,1
1996-04-30,1996,2,4,30,-0.00011221207222889,0.000714408771940303,5.36768560305345e-05,0.000567764157404056,-0.000362175801819291,-0.000259520944322522,0.000663905742300534,0.000523254876540464,0.00143816715445409,-4.77786703532088e-05,NaN,1,0.681318681318681,0.318681318681319,0,0,0,0,1
1996-05-01,1996,2,5,1,-0.000141861735142359,0.000784915806444194,-0.000710631061631522,0.00061001347332211,-0.000358262671889685,-8.427107423971e-05,0.00073618515570651,0.000375368112014386,0.00123785349834198,0.00021157537399217,NaN,1,0.67032967032967,0.32967032967033,0,0,0,0,1
1996-05-02,1996,2,5,2,0.000157760867969797,0.000692519033971212,-0.000681889186231113,0.000602770597001692,-0.000355925110793783,-4.21614337281643e-05,0.000795766014626883,0.000176262675992299,0.00112028135923037,0.000137316980431931,NaN,1,0.659340659340659,0.340659340659341,0,0,0,0,1
1996-05-03,1996,2,5,3,1.24563472250904e-05,0.00071478687089388,-0.000892692790881629,0.00045811297924291,0.000123367843984096,1.42031249227722e-05,0.000925848147595927,-5.32112569449144e-05,0.00118724605854978,0.00016613943088015,NaN,1,0.648351648351648,0.351648351648352,0,0,0,0,1
1996-05-04,1996,2,5,4,-2.71651588187507e-05,0.000702731254543816,-0.000680372214909753,0.000712218656372515,5.14636099353972e-05,-0.000136287268863404,0.000784956666916047,-0.000306576848524718,0.00102801538162797,0.000111009678338626,NaN,1,0.637362637362637,0.362637362637363,0,0,0,0,1
1996-05-05,1996,2,5,5,0.000757183370104924,0.00069447191365969,-0.000679741878764939,0.000715476803947897,4.02746634395796e-05,-0.000241593698790678,0.000692741207628885,-0.00173156228611455,0.00102321740432133,0.000117999871366857,NaN,1,0.626373626373626,0.373626373626374,0,0,0,0,1
1996-05-06,1996,2,5,6,0.00112729927201738,0.00064412887208466,-0.000360109309117966,0.000615073916693861,-0.000197189494091493,0.000100481763959147,0.000777972880824019,-0.00176002305075347,0.00107432759087006,0.000269153666986122,NaN,1,0.615384615384615,0.384615384615385,0,0,0,0,1
1996-05-07,1996,2,5,7,0.00145447530750918,0.000793645804764363,-0.00021736853056648,0.000608957550150505,-0.000197463743060726,5.26419197730257e-05,0.000837231171667906,-0.000789657991808952,0.00146176690645119,0.000494096293256957,NaN,1,0.604395604395604,0.395604395604396,0,0,0,0,1
1996-05-08,1996,2,5,8,0.00165398012506204,0.00080895575799285,-0.000157960073788613,0.000370579290670327,-0.000263308733892726,0.000293722401329615,0.000873570257668872,-0.000808715319396442,0.000947648512899185,0.000730395399021366,NaN,1,0.593406593406593,0.406593406593407,0,0,0,0,1
1996-05-09,1996,2,5,9,0.00179874324701579,0.000818841984346149,-4.57873339343353e-06,0.00022147145721741,0.000694359117995808,0.0001225412162889,0.000819337025961883,-0.000759499900076629,0.00108535561240517,0.000431092010633102,NaN,1,0.582417582417582,0.417582417582418,0,0,0,0,1
1996-05-10,1996,2,5,10,0.00212830922545869,0.000722101490168883,0.000114830766960832,0.000114436821258697,0.000900027435749442,0.0001732510400385,0.000837978120308024,-0.000695546276579093,0.000990626230825828,0.000531766870385206,NaN,1,0.571428571428571,0.428571428571429,0,0,0,0,1
1996-05-11,1996,2,5,11,0.0023230086438422,0.000673324542067585,0.000148820514605458,0.000106613170043536,0.000858498824359402,0.000169159660436279,0.000761885986775525,-0.000596504506239388,0.00117593517916441,0.000240989223419542,NaN,1,0.56043956043956,0.43956043956044,0,0,0,0,1
1996-05-12,1996,2,5,12,0.0024590346685373,0.00081085989468606,2.73596811212469e-05,0.000360591525318027,0.000679511389041371,0.000213537785527368,0.000744176157976104,-0.000621929167578466,0.0010200765111909,8.62893118303378e-05,NaN,1,0.549450549450549,0.450549450549451,0,0,0,0,1
1996-05-13,1996,2,5,13,0.00242342280852898,0.000782002825961139,-7.82328467859236e-05,0.000282450092170206,0.000630479769859041,0.000150871224059254,0.000746591472066758,-0.000577967153528907,0.00141776492185607,0.000264714880370939,NaN,1,0.538461538461538,0.461538461538462,0,0,0,0,1
1996-05-14,1996,2,5,14,0.00285267047354532,0.000816043870619412,0.000195204091442989,0.000371269586328055,0.000923870184529549,0.000294004208621591,0.000659874150447973,-0.000547897285959526,0.00133468663178011,0.000500036758572238,NaN,1,0.527472527472527,0.472527472527473,0,0,0,0,1
1996-05-15,1996,2,5,15,0.00280447569267119,0.000889373684162047,0.000147450956432554,0.000555741901869786,0.00107839432549838,0.000305324249584849,0.000680920723211549,-0.000536064484511259,0.00135006544162591,0.000357060668949913,NaN,1,0.516483516483517,0.483516483516484,0,0,0,0,1
1996-05-16,1996,2,5,16,0.00285201358563242,0.00109989702343837,-1.74916425608549e-05,0.000386703326322391,0.0011963069137874,0.000737884095476077,0.000633640246341397,-0.000477304027827998,0.00194314637812369,0.000147573140370639,NaN,1,0.505494505494505,0.494505494505495,0,0,0,0,1
1996-05-17,1996,2,5,17,0.00288444640283059,0.00108577137523225,-0.000118686461731118,0.00055223110274547,0.00112079656381834,0.000743675925491473,0.000548472181769908,-0.00041232209550235,0.00230647135787263,-0.000404922302839069,NaN,1,0.494505494505495,0.505494505494505,0,0,0,0,1
1996-05-18,1996,2,5,18,0.00282580960634812,0.00109796697594748,-0.000559854997647351,0.000956593625189877,0.00108378582931968,0.000930678292260702,0.000430213210737729,-0.000582583561344002,0.00313117311975876,-0.000616389604902475,NaN,1,0.483516483516484,0.516483516483517,0,0,0,0,1
1996-05-19,1996,2,5,19,0.00264890787970794,0.00107349369597089,-0.00103511324530359,0.000652776962078974,0.000976186824327821,0.000926186666496059,0.000390647701357185,-0.000635855184956865,0.00312279884884352,-0.0010837531822328,NaN,1,0.472527472527473,0.527472527472527,0,0,0,0,1
1996-05-20,1996,2,5,20,0.00271734808420331,0.000886125541533896,-0.000891521279583538,0.000564383143404605,0.00107453679175066,0.00104321559497143,0.000292487195592061,-0.000610547047628206,0.00318041631886063,-0.000898093325488898,NaN,1,0.461538461538462,0.538461538461538,0,0,0,0,1
1996-05-21,1996,2,5,21,0.00295124372171271,0.000899953818365909,-0.000858226053573457,0.000653679751420271,0.00107931442110748,0.00110437711542443,2.08714031180825e-05,-8.30529364005917e-05,0.00322733627357151,-0.00110807515272912,NaN,1,0.450549450549451,0.549450549450549,0,0,0,0,1
1996-05-22,1996,2,5,22,0.00300113803702471,0.000973173869114692,-0.000841380207890107,0.000606917270756825,0.000857992107493092,0.000884713770578329,0.000169872624429785,1.37807060775037e-05,0.0032947848926093,-0.00104070328180274,NaN,1,0.43956043956044,0.56043956043956,0,0,0,0,1
1996-05-23,1996,2,5,23,0.00285359962283573,0.00100025959751721,-0.000841699927685611,0.000684441904180364,0.000343585601559708,0.00126996463226349,0.000130335660057609,-0.000132849272459755,0.00294401678980933,-0.000889147426085903,NaN,1,0.428571428571429,0.571428571428571,0,0,0,0,1
1996-05-24,1996,2,5,24,0.00295582017775097,0.00101756589390516,-0.000707673323661134,0.000651220389449333,0.000223882515664478,0.0012214975597056,-5.03207674875731e-05,-0.000159221837664368,0.00330837283072574,-0.000996521166638219,NaN,1,0.417582417582418,0.582417582417582,0,0,0,0,1
1996-05-25,1996,2,5,25,0.00288249867093546,0.000887390304557638,-0.0010264910437602,0.0011076453030654,0.000194981030164607,0.00136875201453877,-0.000171322555752882,-0.000135532595118229,0.00351036750066543,-0.00126379434502494,NaN,1,0.406593406593407,0.593406593406593,0,0,0,0,1
1996-05-26,1996,2,5,26,0.00290072797907515,0.000935523446709664,-0.0010361755149362,0.00114540411832888,0.000175007575781033,0.00122407446135519,-0.000189246392938849,-9.87911132463256e-05,0.00316458949831886,-0.00133328600961401,NaN,1,0.395604395604396,0.604395604395604,0,0,0,0,1
1996-05-27,1996,2,5,27,0.00286137309836071,0.00064518718024633,-0.00107306657521596,0.00105250861572934,-2.07473055585531e-05,0.000901238114277576,-0.000221627753701099,-0.000121048544777241,0.00282387629306643,-0.00133116810924118,NaN,1,0.384615384615385,0.615384615384615,0,0,0,0,1
1996-05-28,1996,2,5,28,0.00287781607003423,0.0005525360081586,-0.00151759740668992,0.00100707207263938,0.000299381883334203,0.000919466637862285,-0.000262690830751261,4.46817518232076e-05,0.00271114524267828,-0.00112836199901404,NaN,1,0.373626373626374,0.626373626373626,0,0,0,0,1
1996-05-29,1996,2,5,29,0.00249360706531035,0.000583138212659759,-0.00153541453658547,0.000926005893099433,0.000426212664194314,0.00112579369212339,-0.000196450739066464,0.000213735787146392,0.00328774942691963,-0.00114818966947128,NaN,1,0.362637362637363,0.637362637362637,0,0,0,0,1
1996-05-30,1996,2,5,30,0.00209244344390694,0.00060365630935024,-0.00194800785187877,0.000844543412902906,0.00045435541380109,0.00103820788923148,-0.000389799836314472,0.000201808172779046,0.0033819144379511,-0.000949686992126617,NaN,1,0.351648351648352,0.648351648351648,0,0,0,0,1
1996-05-31,1996,2,5,31,0.00179558759323469,0.000495190713627632,-0.00104372039124866,0.000852702084576809,0.000295412906759752,0.000615175479985966,-0.000405581256856248,0.000491286261566957,0.00358215063112481,-0.000684651961925631,NaN,1,0.340659340659341,0.659340659340659,0,0,0,0,1
1996-06-01,1996,2,6,1,0.00137789752584259,0.000562684191195156,-0.0010721400534352,0.000858351963105475,9.76120719538469e-05,0.00047620962803215,-0.000464147808771229,0.00047001700189119,0.003734794395801,-0.000814392602117596,NaN,1,0.32967032967033,0.67032967032967,0,0,0,0,1
1996-06-02,1996,2,6,2,0.00102915384917475,0.000459423646085631,-0.00108389568379226,0.000916192868168281,-0.000392837138979004,0.000690544634129727,-0.000395312209046086,0.000472728808185169,0.00492145567293164,-0.000933301329292212,NaN,1,0.318681318681319,0.681318681318681,0,0,0,0,1
1996-06-03,1996,2,6,3,0.00097626831657633,0.000377696216368271,-0.000879360440025522,0.00077608800369137,-0.000425134683073544,0.000526729321298476,-0.000388732077641621,0.000450804313634764,0.00496698058644268,-0.000871221262324506,NaN,1,0.307692307692308,0.692307692307692,0,0,0,0,1
1996-06-04,1996,2,6,4,0.000286972427373946,0.00026824909100218,-0.000593127885359886,0.000680030807956667,-0.000313894628893377,0.00061607100956753,-0.000370139001400641,0.000507099814473468,0.00511399100368485,-0.00113960961987066,NaN,1,0.296703296703297,0.703296703296703,0,0,0,0,1
1996-06-05,1996,2,6,5,5.84218030239372e-05,0.000229711410251814,-0.000456727657332953,0.000848507289758418,3.26224878228381e-05,0.000749641072435835,-0.00052050935729582,0.00077439701995645,0.00538149179385555,-0.0011070636730558,NaN,1,0.285714285714286,0.714285714285714,0,0,0,0,1
1996-06-06,1996,2,6,6,-0.000245737614153777,0.000586533817131619,-0.000530866936286832,0.00103236609091244,9.59393738812339e-05,0.000829259900302972,-0.000528520688263433,0.000772060942118854,0.00513554081996547,-0.00127493081828808,NaN,1,0.274725274725275,0.725274725274725,0,0,0,0,1
1996-06-07,1996,2,6,7,-0.000348194774876961,0.000394838329268281,-0.000322995918212036,0.000809297238420421,-2.21157406589869e-05,0.00100185857319833,-0.000788776292269934,0.000836485206513905,0.00520775729209984,-0.00137966830291085,NaN,1,0.263736263736264,0.736263736263736,0,0,0,0,1
1996-06-08,1996,2,6,8,-0.000442513856531025,0.000396635966197464,-0.000337035865779829,0.000919104428300168,-0.00102578663978428,0.000974766646732102,-0.000712156582114778,0.000784707648896432,0.00533108856365421,-0.00125038014881767,NaN,1,0.252747252747253,0.747252747252747,0,0,0,0,1
1996-06-09,1996,2,6,9,-0.000590209391916044,0.000632696863000047,-0.000117550645210325,0.000987173585976433,-0.0011509341861879,0.000921499170377803,-0.000692432042903569,0.000715819748083455,0.00519930940586552,-0.0015738193466626,NaN,1,0.241758241758242,0.758241758241758,0,0,0,0,1
1996-06-10,1996,2,6,10,-0.000579930110496761,0.000629444576848111,2.98711794965039e-05,0.00101011230290644,-0.00114333428063903,0.00089226866860976,-0.000675418993113305,0.000951552511133649,0.00526206046563659,-0.00130817426527273,NaN,1,0.230769230769231,0.769230769230769,0,0,0,0,1
1996-06-11,1996,2,6,11,-0.000897471870819066,0.000499379248862038,0.000235476077597411,0.000694009457959976,-0.00116063894744393,0.00113750075209866,-0.000652005632112408,0.000985793934741189,0.00558151598957073,-0.00119771128612661,NaN,1,0.21978021978022,0.78021978021978,0,0,0,0,1
1996-06-12,1996,2,6,12,-0.000936895167225503,0.000445034337767427,0.000215304511946397,0.000596299702221531,-0.00114377946334683,0.00103247375648485,-0.000632266939073357,0.000853144600713997,0.00541913280726006,-0.0016844558388623,NaN,1,0.208791208791209,0.791208791208791,0,0,0,0,1
1996-06-13,1996,2,6,13,-0.00126976956608263,0.000434968588917056,-6.23572023932557e-05,0.000502995250089531,-0.0014238963240553,0.000997759553600275,-0.000450224801046796,0.000821067353309086,0.00553492764172468,-0.00226135866354513,NaN,1,0.197802197802198,0.802197802197802,0,0,0,0,1
1996-06-14,1996,2,6,14,-0.00130786839938682,0.000350370535039279,-0.000138816991326355,0.000260505633056703,-0.00152007458860005,0.000777627993604198,-0.000579383197491809,0.000783819155765782,0.00533185193965491,-0.00226979934461734,NaN,1,0.186813186813187,0.813186813186813,0,0,0,0,1
1996-06-15,1996,2,6,15,-0.00137293381432,0.000157259012480445,-0.00017944757712672,0.000286003113661808,-0.00170365439950947,0.000703067468253883,-0.000578760045135637,0.000785272921465903,0.00470867434741631,-0.00226287760278276,NaN,1,0.175824175824176,0.824175824175824,0,0,0,0,1
1996-06-16,1996,2,6,16,-0.00143390541076531,0.000164278265091907,-0.000216263063526552,0.00021630569441433,-0.00174793153000721,0.000814823428283676,-0.000606298798477479,0.000877158680814651,0.00435370619357281,-0.00187428172365168,NaN,1,0.164835164835165,0.835164835164835,0,0,0,0,1
1996-06-17,1996,2,6,17,-0.00131202352357355,0.000135437767224335,-0.000180123871181913,-0.000152259733251945,-0.00171269506903821,0.000843056576716403,-0.000713126550622976,0.00103844783303155,0.00374823591993575,-0.00180475747673457,NaN,1,0.153846153846154,0.846153846153846,0,0,0,0,1
1996-06-18,1996,2,6,18,-0.00114527528218779,0.000118648033674721,7.52545489052219e-05,0.000122999947796847,-0.00163769883827874,0.00089285210577561,-0.00056606672178764,0.00110926951286742,0.0037958968519112,-0.00147770537665421,NaN,1,0.142857142857143,0.857142857142857,0,0,0,0,1
1996-06-19,1996,2,6,19,-0.00107898763268257,0.000241631408483736,-4.51986855917095e-05,4.10218149106315e-05,-0.00171248107110606,0.000748315081094147,-0.000492930342127905,0.00106012932299918,0.00380505588895521,-0.00147183097602415,NaN,1,0.131868131868132,0.868131868131868,0,0,0,0,1
1996-06-20,1996,2,6,20,-0.00128159594984608,0.000177138719830354,-9.06283902397205e-06,3.72048323450254e-05,-0.0017147072491596,0.000913346481729574,-0.000256088800590898,0.000510206863660252,0.00380761765718938,-0.00115159642413877,NaN,1,0.120879120879121,0.879120879120879,0,0,0,0,1
1996-06-21,1996,2,6,21,-0.00133116576867796,0.000105571902507599,5.99649707209663e-05,0.000117121676873938,-0.00190264503802908,0.000253610116290287,-0.000339310775567887,0.000451487536878486,0.00360772673188384,-0.00106919306889553,NaN,1,0.10989010989011,0.89010989010989,0,0,0,0,1
1996-06-22,1996,2,6,22,-0.00138061276045943,9.3616046915606e-05,-8.74655739757446e-05,0.00013855650684368,-0.00172352367693472,0.000153147380034095,-0.000404479021691516,0.000582222153527399,0.00339569021041154,-0.00135895042591062,NaN,1,0.0989010989010989,0.901098901098901,0,0,0,0,1
1996-06-23,1996,2,6,23,-0.00147902270017559,6.50514859030911e-05,-0.000354944641728157,0.000131246604403959,-0.00174034341158519,0.0001657033780553,-0.000295249323897007,0.000607221277309263,0.00296710040312237,-0.00142017156205182,NaN,1,0.0879120879120879,0.912087912087912,0,0,0,0,1
1996-06-24,1996,2,6,24,-0.00133508428933743,0.000258585303039838,0.00012826363957256,-0.00020097772856911,-0.00185764465796776,0.000155649364791752,-0.000196832728206467,0.000692288609281359,0.00269362561663202,-0.00125705685086515,NaN,1,0.0769230769230769,0.923076923076923,0,0,0,0,1
1996-06-25,1996,2,6,25,-0.00134206224238314,0.00012396227073724,0.000209530838977794,-0.000343737156991959,-0.00175969040949893,0.000195151961384367,-0.000248215034103536,0.000836612627233086,0.00284638163357009,-0.000858770178032111,NaN,1,0.0659340659340659,0.934065934065934,0,0,0,0,1
1996-06-26,1996,2,6,26,-0.00129112351867498,0.000450574455395969,6.54180131241019e-05,-0.000283121967903518,-0.00164294415460463,0.000156747154124025,-0.000102902048017876,0.000886254455199663,0.00288055863891573,-0.000687272912581557,NaN,1,0.0549450549450549,0.945054945054945,0,0,0,0,1
1996-06-27,1996,2,6,27,-0.00136385042166578,0.000580442250919597,-0.000246475709784599,-0.000252319373882446,-0.00185181470025201,-0.00013490377641376,6.23138406443256e-05,0.000664594343381448,0.00263910130970941,-0.00078937740609382,NaN,1,0.043956043956044,0.956043956043956,0,0,0,0,1
1996-06-28,1996,2,6,28,-0.0014346398151871,0.000567926112108605,-0.000128386575631494,-0.000202364401721795,-0.00181186140678647,-0.000141504567079796,3.10518460531126e-05,0.000436516315606895,0.0021843275825172,-0.000878368940157108,NaN,1,0.032967032967033,0.967032967032967,0,0,0,0,1
1996-06-29,1996,2,6,29,-0.00149156325945726,0.00051964928555305,0.000512080063375413,6.98124915479252e-05,-0.00187585013273671,-6.55309909545767e-05,0.000126123862588242,0.00043063706185382,0.00192998246015125,-0.00115219362637128,NaN,1,0.021978021978022,0.978021978021978,0,0,0,0,1
1996-06-30,1996,2,6,30,-0.00124731041392571,0.000565184668992862,0.000366617910232938,4.03895378947862e-05,-0.00171070046279766,-2.1577178953376e-06,0.000169934363243089,0.000177865272896867,0.00191011535938798,-0.00142070249713909,5.43049128938122,1,0.010989010989011,0.989010989010989,0,0,0,0,1
1996-07-01,1996,3,7,1,-0.00124024896460217,0.000579072343911436,0.000371888536609675,3.04241589023881e-05,-0.00152184725483359,1.38962360288822e-05,0.000183104852532155,0.00015193709249374,0.00176759853560818,-0.00122744921089029,NaN,0,1,0,0,0,0,0,1
1996-07-02,1996,3,7,2,-0.000897284405272213,0.000667712887997114,0.000365867979617718,7.50901768875663e-05,-0.00141836768806357,-0.000284679903259607,0.00017023297629622,0.000184005342379039,0.000707594735549879,-0.00105130956885864,NaN,1,0.989130434782609,0.0108695652173913,0,0,0,0,1
1996-07-03,1996,3,7,3,-0.000673493885247416,0.000772486183718609,0.000143057205980468,-0.000125163718760065,-0.00123291881934313,-0.000255867464407166,0.000267545996751457,0.000197349553934556,0.000644694444435712,-0.000872409773848485,NaN,1,0.978260869565217,0.0217391304347826,0,0,0,0,1
1996-07-04,1996,3,7,4,-0.000566338871604906,0.000873832328691598,-0.000125206759146406,-9.13642541926641e-06,-0.0012177521630105,-0.000428033294479524,0.000364693439975096,0.000138590292964456,0.000516533172039443,-0.000469194849594479,NaN,1,0.967391304347826,0.0326086956521739,0,0,0,0,1
1996-07-05,1996,3,7,5,-0.000469446856244697,0.000887248838959808,-9.57314725946426e-05,-0.000216906223710631,-0.00137355464866641,-0.0007522548724718,0.000247528582423266,-0.00020508830833808,0.00034672370463619,-0.000562840614580793,NaN,1,0.956521739130435,0.0434782608695652,0,0,0,0,1
1996-07-06,1996,3,7,6,-0.000390799191123298,0.000635252355282564,-0.000131404152557488,-0.000106508421824102,-0.00118466480759067,-0.000720543465390932,0.000232720162734371,-0.000102575701393541,0.000301897048611212,-0.000574873694994657,NaN,1,0.945652173913043,0.0543478260869565,0,0,0,0,1
1996-07-07,1996,3,7,7,-0.000482183851146312,0.000823394583581465,-0.000401325062404251,0.000289767684352165,-0.00112873867284846,-0.000907672104252238,0.000498028560726885,-0.000155409026790436,0.000276865376147321,-0.000692500732789706,NaN,1,0.934782608695652,0.0652173913043478,0,0,0,0,1
